frame_id,main.event_count,main.event_poll_ms,main.resize_sync_ms,main.sync_output_ms,main.assets_update_ms,main.input_update_ms,main.idle_pacing_requested_ms,main.idle_pacing_delay_ms,main.menu_active,main.quit_requested,main.frame_total_ms,assets.frame_id,assets.frame_dt_seconds,assets.idle_frame,assets.dev_mode,assets.runtime_updates_enabled,assets.active_count,assets.filtered_active_count,assets.total_count,assets.world_ms,assets.visibility_ms,assets.visible_scaling_refreshed,assets.runtime_effects_ms,assets.filtered_refresh_ms,assets.render_ms,assets.dev_sync_ms,dev.update_total_ms,dev.room_editor_update_ms,dev.room_editor_ui_ms,dev.other_settings_ms,dev.map_mode_ui_ms,dev.camera_panel_ms,dev.layout_ms,dev.save_ms,dev.active_assets_sync_ms,dev.current_room_sync_ms,dev.active_assets_generation,dev.filtered_assets_generation,dev.set_active_assets_called,dev.current_room_changed,dev.layout_dirty,assets.slow_frame,assets.slow_frame_threshold_ms,assets.startup_safety_active,assets.world_total_ms,assets.world_player_ms,assets.world_non_player_ms,assets.world_movement_flush_ms,assets.world_camera_ms,assets.world_max_dimensions_ms,assets.world_dev_sync_ms,assets.world_pending_assets_ms,assets.world_empty_points_ms,assets.world_full_updates,assets.world_skipped_static_updates,assets.world_trap_candidates,assets.world_active_count,assets.slow_world_update,assets.slow_world_update_threshold_ms,assets.runtime_effects_skipped_startup,assets.runtime_convergence_trace_enabled,assets.runtime_convergence_iterations,assets.runtime_convergence_converged,assets.runtime_convergence_waves,assets.runtime_convergence_children_considered,assets.runtime_convergence_children_updated,assets.runtime_convergence_traversal_refreshes,assets.runtime_convergence_pass_ms,assets.runtime_convergence_refresh_ms,assets.runtime_convergence_stage_ms,assets.slow_runtime_effects,assets.slow_runtime_effects_threshold_ms,assets.runtime_convergence_cap_reached,assets.runtime_convergence_iteration_cap,assets.trap_escape_skipped_startup,assets.trap_escape_skipped_no_movement_assets,assets.trap_escape_ms,assets.trap_escape_processed,assets.trap_escape_skipped,assets.trap_escape_queries,assets.trap_escape_unstuck,assets.trap_escape_candidates,assets.slow_trap_escape,assets.slow_trap_escape_threshold_ms,assets.render_should_render,assets.render_suppressed,assets.render_has_opengl_renderer,assets.render_ui_overlay_texture,assets.render_ui_overlay_active,assets.render_ui_overlay_prepare_ms,assets.render_active_count,assets.render_submit_succeeded,assets.frame_rebuild_requests,assets.frame_rebuild_executions,assets.frame_rebuild_coalesced,assets.slow_runtime_asset_pass,assets.slow_runtime_asset_name,assets.slow_runtime_asset_ms,assets.slow_runtime_asset_geometry_refresh,assets.slow_runtime_asset_camera_only,assets.slow_runtime_asset_frame_index,dynamic_spawn.active,dynamic_spawn.suspended,dynamic_spawn.planned_cells,dynamic_spawn.spawned,dynamic_spawn.reused,dynamic_spawn.deleted,dynamic_spawn.suspended_this_sync,dynamic_spawn.sync_ms,audio.update_ms,camera.projection_w,camera.projection_h,camera.visible_left,camera.visible_top,camera.visible_right,camera.visible_bottom,camera.frustum_min_z,camera.frustum_max_z,camera.depth_culled,camera.nodes_visited,camera.branches_skipped,camera.transition_state,camera.transition_target_x,camera.transition_target_y,camera.transition_velocity_x,camera.transition_velocity_y,camera.transition_blend_factor,camera.transition_settle_time_remaining,render.loop_label,render.diagnostics_frame,render.window_w,render.window_h,render.window_px_w,render.window_px_h,render.output_w,render.output_h,render.target_w,render.target_h,render.target_is_backbuffer,render.viewport_x,render.viewport_y,render.viewport_w,render.viewport_h,render.clip_x,render.clip_y,render.clip_w,render.clip_h,render.postprocess_target,render.frame_cpu_ms,render.render_thread_cpu_ms,render.draw_submission_ms,render.present_block_ms,render.present_interval_ms,render.ui_overlay_cache_hit,render.ui_overlay_content_dirty,render.ui_overlay_redraw_reason,render.present_interval_known,render.present_calls,render.pass_count,render.copy_pass_count,render.compute_pass_count,render.draw_calls,render.target_switches,render.texture_create_count,render.texture_destroy_count,render.gpu_buffer_create_count,render.gpu_buffer_destroy_count,render.cpu_light_gather_ms,render.cpu_light_mask_ms,render.gpu_light_tiles,render.gpu_light_naive,render.gpu_light_tiled,render.pipeline_cache_hits,render.pipeline_cache_misses,render.pipeline_cache_hit_rate,render.sdl_target_calls,render.sdl_draw_calls,render.gpu_failed_frames,render.renderer_path,render.backend,render.present_mode,render.texture_memory_known,render.texture_memory_mb,render.floor_packet_count,render.xy_sprite_packet_count,render.active_depth_layer_count,render.blur_pass_count,render.skipped_texture_count,render.failed_texture_names,render.packets_per_depth_layer,render.blur_strength_per_layer,render.composite_layers_submitted,render.stage_timings,render.ui_overlay_active,render.ui_overlay_redrawn,render.ui_overlay_prepare_ms,render.submit_succeeded,render.projection_calls_total,render.projection_calls_saved_early,render.assets_stageA_reject,render.assets_stageC_entered,render.projection_recompute_budget,render.projection_points_deferred,render.projection_points_updated,render.warn_target_half_output,render.warn_viewport_y_nonzero,render.warn_clip_y_nonzero,render.warn_projection_output_mismatch,scale_trace.asset_name,scale_trace.asset_frame_id,scale_trace.asset_source,scale_trace.asset_perspective,scale_trace.asset_base,scale_trace.asset_scale,scale_trace.asset_delta,scale_trace.anchor_asset_name,scale_trace.anchor_camera_state,scale_trace.anchor_source,scale_trace.anchor_resolver,scale_trace.anchor_render,scale_trace.anchor_delta,scale_trace.mode_toggle_mode,scale_trace.mode_toggle_camera_state,scale_trace.mode_toggle_active_generation,extra_metrics
242,1,1.6592,,0.0006,4.4801,0.0004,,,0,0,6.246,242,0.00775,0,0,1,189,189,317,0.3413,0.6636,1,1.2888,0.0026,2.1288,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.3233,0.109,0.2,0,0.0031,0.0002,0.0003,0.0003,0.0042,152,37,1,189,0,12.5,,0,2,1,1,6,2,1,0.6529,0.6213,1.2753,0,8,0,8,,,0.0167,1,160,1,0,1,0,8,1,0,1,0,0,0.0016,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.09,0.0006,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,242,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,2.1178,0,2.0911,0.0422,6.3247,1,0,no_content,1,1,2,0,0,148,2,0,0,0,0,0,0,0,0,0,0,0,1,2,148,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.5402 ensure_targets=0 floor=0.0042 xy=0.0578 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0016 ui_copy=0 backbuffer=0.0442 submit=2.0911,0,0,0.0016,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
243,1,1.2279,,0.0004,7.0861,0.0003,,,0,0,8.4844,243,0.005919,0,0,1,189,189,317,0.2514,0.6431,1,0.9735,0.0025,5.1501,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.2365,0.0883,0.1387,0,0.0024,0.0002,0.0001,0.0003,0.0026,152,37,1,189,0,12.5,,0,2,1,1,3,2,1,0.5763,0.3845,0.9616,0,8,0,8,,,0.015,1,160,1,0,1,0,8,1,0,1,0,0,0.0014,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0644,0.0005,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,243,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,5.1354,0,5.0841,0.0755,8.4841,1,0,no_content,1,1,2,0,0,148,2,0,0,0,0,0,0,0,0,0,0,0,1,2,148,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4475 ensure_targets=0 floor=0.0076 xy=0.0964 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0014 ui_copy=0 backbuffer=0.0861 submit=5.0841,0,0,0.0014,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
244,1,0.4596,,0.001,5.9206,0.0007,,,0,0,6.5869,244,0.009771,0,0,1,189,189,317,0.6029,0.7794,1,1.077,0.0027,3.3496,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.5672,0.212,0.3377,0.0002,0.0039,0.0004,0.0002,0.0003,0.0055,152,37,1,189,0,12.5,,0,2,1,1,3,2,1,0.6027,0.4607,1.0646,0,8,0,8,,,0.0082,1,160,1,0,1,0,8,1,0,1,0,0,0.0016,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0816,0.0006,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,244,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,3.3309,0,3.2625,0.085,8.5297,1,0,no_content,1,1,2,0,0,148,2,0,0,0,0,0,0,0,0,0,0,0,1,2,148,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4763 ensure_targets=0.0001 floor=0.0058 xy=0.1123 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0016 ui_copy=0 backbuffer=0.0905 submit=3.2625,0,0,0.0016,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
245,1,0.3766,,0.0009,7.1166,0.0004,,,0,0,7.6386,245,0.006705,0,0,1,189,189,317,0.3699,0.6286,1,1.6739,0.0027,4.3718,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.3474,0.1827,0.1524,0,0.0025,0.0002,0.0002,0.0002,0.0027,152,37,1,189,0,12.5,,0,2,1,1,3,2,1,0.9253,0.7341,1.6607,0,8,0,8,,,0.0091,1,160,1,0,1,0,8,1,0,1,0,0,0.0015,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.1594,0.0007,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,245,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,4.3511,0,4.3149,0.0536,7.8148,1,0,no_content,1,1,2,0,0,148,2,0,0,0,0,0,0,0,0,0,0,0,1,2,148,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4763 ensure_targets=0 floor=0.0052 xy=0.0772 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0015 ui_copy=0 backbuffer=0.0602 submit=4.3149,0,0,0.0015,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
246,1,0.4336,,0.0009,7.8414,0.0003,,,0,0,8.5152,246,0.007876,0,0,1,189,189,317,0.5323,1.1219,1,1.1015,0.0027,4.9638,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.4889,0.1826,0.2903,0.0001,0.0045,0.0002,0.0001,0.0004,0.0044,152,37,1,189,0,12.5,,0,2,1,1,3,2,1,0.6766,0.4106,1.0892,0,8,0,8,,,0.0069,1,160,1,0,1,0,8,1,0,1,0,0,0.0015,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0788,0.0005,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,246,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,4.9492,0,4.8965,0.1011,8.5506,1,0,no_content,1,1,2,0,0,148,2,0,0,0,0,0,0,0,0,0,0,0,1,2,148,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4652 ensure_targets=0 floor=0.0073 xy=0.0993 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0015 ui_copy=0 backbuffer=0.0863 submit=4.8965,0,0,0.0015,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
247,1,0.2385,,0.0004,7.4879,0.0004,,,0,0,7.8565,247,0.008431,0,0,1,189,189,317,0.2892,0.5408,1,1.0306,0.0026,5.5733,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.2738,0.0882,0.1753,0,0.0027,0.0001,0.0001,0.0004,0.0027,152,37,1,189,0,12.5,,0,2,1,1,12,3,1,0.5826,0.4354,1.0187,0,8,0,8,,,0.0072,1,160,1,0,1,0,8,1,0,1,0,0,0.0013,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0973,0.0005,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,247,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,5.5611,0,5.5238,0.0518,7.9731,1,0,no_content,1,1,2,0,0,148,2,0,0,0,0,0,0,0,0,0,0,0,1,2,148,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4404 ensure_targets=0.0001 floor=0.0057 xy=0.0727 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0013 ui_copy=0 backbuffer=0.0627 submit=5.5238,0,0,0.0013,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
248,1,0.2817,,0.0005,7.9867,0.0005,,,0,0,8.4601,248,0.008067,0,0,1,189,189,317,0.4301,0.8293,1,1.0086,0.0028,5.644,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.3924,0.0954,0.2826,0,0.0036,0.0005,0.0001,0.0004,0.005,152,37,1,189,0,12.5,,0,2,1,1,6,2,1,0.6014,0.3943,0.9971,0,8,0,8,,,0.0065,1,160,1,0,1,0,8,1,0,1,0,0,0.0014,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0684,0.0005,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,248,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,5.6269,0,5.5554,0.0792,8.5158,1,0,no_content,1,1,2,0,0,148,2,0,0,0,0,0,0,0,0,0,0,0,1,2,148,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4603 ensure_targets=0 floor=0.0108 xy=0.1223 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0014 ui_copy=0 backbuffer=0.09 submit=5.5554,0,0,0.0014,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
249,1,0.3038,,0.0005,7.7863,0.0007,,,0,0,8.322,249,0.008691,0,0,1,189,189,317,0.4162,0.6875,1,1.0218,0.0026,5.5535,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.3961,0.1501,0.2316,0,0.0032,0.0002,0.0001,0.0004,0.0039,152,37,1,189,0,12.5,,0,2,1,1,3,3,1,0.6263,0.3832,1.0102,0,8,0,8,,,0.0064,1,160,1,0,1,0,8,1,0,1,0,0,0.0013,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.071,0.0009,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,249,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,5.5365,0,5.4726,0.0927,8.4116,1,0,no_content,1,1,2,0,0,148,2,0,0,0,0,0,0,0,0,0,0,0,1,2,148,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.5063 ensure_targets=0 floor=0.0102 xy=0.1107 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0013 ui_copy=0 backbuffer=0.091 submit=5.4726,0,0,0.0013,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
250,1,0.2341,,0.0004,7.7809,0.0006,,,0,0,8.3801,250,0.008373,0,0,1,189,189,317,0.3674,0.7143,1,0.9869,0.0026,5.634,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.3362,0.1084,0.213,0,0.003,0.0002,0.0002,0.0003,0.0056,152,37,1,189,0,12.5,,0,2,1,1,3,3,1,0.5829,0.3878,0.9714,0,8,0,8,,,0.0087,1,160,1,0,1,0,8,1,0,1,0,0,0.0015,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0686,0.0009,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,250,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,5.617,0,5.5505,0.1464,8.275,1,0,no_content,1,1,2,0,0,149,2,0,0,0,0,0,0,0,0,0,0,0,1,2,149,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.5065 ensure_targets=0.0001 floor=0.0128 xy=0.1457 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0015 ui_copy=0 backbuffer=0.0915 submit=5.5505,0,0,0.0015,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
251,1,0.2962,,0.0006,7.0644,0.0005,,,0,0,7.4638,251,0.008671,0,0,1,189,189,317,0.3593,0.9939,1,1.1899,0.0026,4.4631,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.3429,0.1209,0.207,0,0.0032,0.0002,0.0002,0.0005,0.0046,152,37,1,189,0,12.5,,0,2,1,1,3,1,1,0.7626,0.413,1.1776,0,8,0,8,,,0.0066,1,160,1,0,1,0,8,1,0,1,0,0,0.0017,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0748,0.0008,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,251,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,4.4524,0,4.4262,0.0363,7.8058,1,0,no_content,1,1,2,0,0,149,2,0,0,0,0,0,0,0,0,0,0,0,1,2,149,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4614 ensure_targets=0 floor=0.0047 xy=0.0523 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0017 ui_copy=0 backbuffer=0.04 submit=4.4262,0,0,0.0017,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
252,1,0.5711,,0.0005,7.7757,0.0007,,,0,0,8.5539,252,0.007856,0,0,1,189,189,317,0.3515,0.5725,1,1.0831,0.0026,5.6953,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.328,0.1238,0.1942,0.0001,0.0025,0.0001,0.0001,0.0003,0.0022,152,37,1,189,0,12.5,,0,2,1,1,12,3,1,0.6361,0.434,1.0708,0,8,0,8,,,0.0069,1,160,1,0,1,0,8,1,0,1,0,0,0.0014,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0698,0.0004,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,252,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,5.678,0,5.6116,0.0945,8.5333,1,0,no_content,1,1,2,0,0,147,2,0,0,0,0,0,0,0,0,0,0,0,1,2,147,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4592 ensure_targets=0.0001 floor=0.0106 xy=0.1157 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0014 ui_copy=0 backbuffer=0.0893 submit=5.6116,0,0,0.0014,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
253,1,0.1665,,0.0006,7.6,0.0005,,,0,0,7.9399,253,0.008366,0,0,1,189,189,317,0.3694,0.7631,1,0.9793,0.0026,5.4092,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.3514,0.1166,0.2191,0.0001,0.0031,0.0002,0.0002,0.0004,0.0047,152,37,1,189,0,12.5,,0,2,1,1,6,3,1,0.5827,0.384,0.9675,0,8,0,8,,,0.0066,1,160,1,0,1,0,8,1,0,1,0,0,0.0014,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0664,0.0007,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,253,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,5.3949,0,5.3436,0.0702,8.0958,1,0,no_content,1,1,2,0,0,147,2,0,0,0,0,0,0,0,0,0,0,0,1,2,147,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4567 ensure_targets=0 floor=0.0065 xy=0.1 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0014 ui_copy=0 backbuffer=0.0803 submit=5.3436,0,0,0.0014,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
254,1,0.3073,,0.0007,11.5904,0.0003,,,0,0,12.007,254,0.008315,0,0,1,189,189,317,0.2731,0.63,1,0.9709,0.0026,9.6672,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.2538,0.0937,0.1489,0,0.0026,0.0002,0.0001,0.0004,0.0034,152,37,1,189,0,12.5,,0,2,1,1,3,3,1,0.5705,0.3879,0.9593,0,8,0,8,,,0.0065,1,160,1,0,1,0,8,1,0,1,0,0,0.0012,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0758,0.0004,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,254,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,9.6549,0,9.6184,0.0443,12.2336,1,0,no_content,1,1,2,0,0,147,2,0,0,0,0,0,0,0,0,0,0,0,1,2,147,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4426 ensure_targets=0.0001 floor=0.0062 xy=0.0953 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0012 ui_copy=0 backbuffer=0.0548 submit=9.6184,0,0,0.0012,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
255,1,0.2689,,0.0006,3.6228,0.0002,,,0,0,3.9831,255,0.0121,0,0,1,189,189,317,0.4087,0.7324,1,1.1285,0.0026,1.2988,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.3859,0.1412,0.2304,0,0.003,0.0002,0.0002,0.0005,0.0043,152,37,1,189,0,12.5,,0,2,1,1,3,3,1,0.6342,0.4802,1.116,0,8,0,8,,,0.0077,1,160,1,0,1,0,8,1,0,1,0,0,0.0014,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0826,0.0006,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,255,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,1.2884,0,1.264,0.0312,4.0877,1,0,no_content,1,1,2,0,0,147,2,0,0,0,0,0,0,0,0,0,0,0,1,2,147,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4722 ensure_targets=0 floor=0.0033 xy=0.0466 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0014 ui_copy=0 backbuffer=0.0392 submit=1.264,0,0,0.0014,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
256,1,0.2802,,0.0005,8.0633,0.0004,,,0,0,8.5023,256,0.004101,0,0,1,189,189,317,0.4675,0.5776,1,0.9366,0.0026,5.9428,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.4378,0.2301,0.1982,0.0001,0.0025,0.0001,0.0002,0.0003,0.0031,152,37,1,189,0,12.5,,0,2,1,1,3,3,1,0.54,0.3841,0.9254,0,8,0,8,,,0.0064,1,160,1,0,1,0,8,1,0,1,0,0,0.0012,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0735,0.0004,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,256,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,5.9262,0,5.8788,0.0642,8.5129,1,0,no_content,1,1,2,0,0,147,2,0,0,0,0,0,0,0,0,0,0,0,1,2,147,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4503 ensure_targets=0 floor=0.0088 xy=0.0818 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0012 ui_copy=0 backbuffer=0.0558 submit=5.8788,0,0,0.0012,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
257,1,0.3389,,0.0005,11.1902,0.0005,,,0,0,11.6919,257,0.008739,0,0,1,189,189,317,0.5948,0.7159,1,1.949,0.0051,7.8546,0.0002,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.5612,0.1466,0.3964,0,0.0046,0.0003,0.0002,0.0005,0.0058,152,37,1,189,0,12.5,,0,2,1,1,12,2,1,1.312,0.6188,1.9319,0,8,0,8,,,0.0136,1,160,1,0,1,0,8,1,0,1,0,0,0.002,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.1057,0.0008,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,257,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,7.8392,0,7.7997,0.067,11.8012,1,0,no_content,1,1,2,0,0,147,2,0,0,0,0,0,0,0,0,0,0,0,1,2,147,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4636 ensure_targets=0 floor=0.0058 xy=0.0621 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.002 ui_copy=0 backbuffer=0.0791 submit=7.7997,0,0,0.002,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
258,1,0.2469,,0.0005,4.1934,0.0003,,,0,0,4.5735,258,0.011759,0,0,1,189,189,317,0.369,1.0401,1,1.421,0.0026,1.289,0.0001,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,25,0,0.3485,0.1361,0.1989,0,0.003,0.0001,0.0002,0.0005,0.0037,152,37,1,189,0,12.5,,0,2,1,1,6,3,1,0.9321,0.4742,1.4078,0,8,0,8,,,0.0074,1,160,1,0,1,0,8,1,0,1,0,0,0.0016,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0855,0.0011,1920,1200,-384,0,2304,1680,25600,31992,0,268,0,,,,,,,,MenuUI,258,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,1.2772,0,1.2434,0.0519,4.6944,1,0,no_content,1,1,2,0,0,147,2,0,0,0,0,0,0,0,0,0,0,0,1,2,147,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4924 ensure_targets=0 floor=0.0052 xy=0.071 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0016 ui_copy=0 backbuffer=0.0559 submit=1.2434,0,0,0.0016,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
